#epoch	step	MAE/at	MAEF	Val_MAE/at	Val_MAEF
226	22600	0.014767615	0.08016086	0.014483947	0.075068116
227	22700	0.012306742	0.07994292	0.0132369995	0.074664205
228	22800	0.011603311	0.08482526	0.008195495	0.07813322
229	22900	0.02295612	0.08211491	0.0327182	0.08110648
230	23000	0.007015572	0.068597026	0.0149795525	0.07769895
231	23100	0.012004366	0.08472164	0.0057565304	0.07586278
232	23200	0.0072149117	0.07259447	0.0048135375	0.07793851
233	23300	0.01138039	0.0739306	0.008527221	0.08572975
234	23400	0.014145893	0.081304386	0.005753479	0.08231282
235	23500	0.006580296	0.07444489	0.014859619	0.07700924
236	23600	0.008223539	0.07527849	0.0055010985	0.080191486
237	23700	0.009813432	0.08709231	0.017135926	0.076255076
238	23800	0.010485793	0.08390209	0.009313049	0.07687913
239	23900	0.0073298956	0.07026692	0.005864868	0.075447805
240	24000	0.00782654	0.06956048	0.005531311	0.0746593
241	24100	0.011747718	0.07619869	0.011036072	0.0762691
242	24200	0.008344105	0.07855254	0.005181885	0.07612813
243	24300	0.008103101	0.07416408	0.004416809	0.08007119
244	24400	0.013367618	0.07617324	0.004491272	0.074889965
245	24500	0.009064051	0.070502385	0.0077752685	0.07570295
246	24600	0.009503761	0.069604315	0.014298705	0.07777198
247	24700	0.02388097	0.08168913	0.019707335	0.08361318
248	24800	0.0144655835	0.06642087	0.017882079	0.07404618
249	24900	0.006969264	0.07499986	0.007069702	0.07529289
250	25000	0.0083886115	0.06867908	0.010629272	0.074427955
251	25100	0.016343955	0.078878045	0.028058777	0.076939076
252	25200	0.0052149226	0.07315323	0.008997497	0.07388081
253	25300	0.018993558	0.07594421	0.021536255	0.074264854
254	25400	0.01913919	0.077616446	0.009977112	0.07751625
255	25500	0.010663665	0.083779566	0.017711487	0.07739951
256	25600	0.01277074	0.07707546	0.009022216	0.07360622
257	25700	0.011296277	0.06889509	0.0059402464	0.07647876
258	25800	0.013353551	0.07938479	0.014960632	0.078891404
259	25900	0.02093374	0.081215955	0.0038146973	0.07435049
260	26000	0.0145508805	0.08109344	0.0054547116	0.08089758
261	26100	0.009664191	0.071397334	0.0075497436	0.07399866
262	26200	0.0145741245	0.068301894	0.015309753	0.077020004
263	26300	0.00758663	0.06843601	0.0037664794	0.07600811
264	26400	0.011284685	0.07988357	0.013760376	0.07656548
265	26500	0.010427939	0.0775936	0.015634155	0.0791257
266	26600	0.013910389	0.07669289	0.009015502	0.07753413
267	26700	0.008287623	0.07011466	0.004604492	0.072932154
268	26800	0.008394429	0.08265434	0.015330505	0.07388503
269	26900	0.00870012	0.06765017	0.014937439	0.07297026
270	27000	0.012299186	0.07662474	0.016995238	0.07299188
271	27100	0.005388351	0.06864966	0.0035144042	0.0745312
272	27200	0.009238273	0.07015337	0.0066278074	0.07549203
273	27300	0.017062094	0.07874695	0.004656677	0.08833054
274	27400	0.010089353	0.07020795	0.014674988	0.07413271
275	27500	0.011381223	0.068654045	0.01068634	0.07676051
276	27600	0.007529678	0.06993068	0.013291931	0.0778638
277	27700	0.0064021125	0.074920505	0.007914429	0.07278045
278	27800	0.013515864	0.07261945	0.016708374	0.075479634
279	27900	0.011302633	0.07385039	0.011157837	0.07350269
280	28000	0.010581956	0.07321906	0.004442749	0.07392302
281	28100	0.01234494	0.08312617	0.009246826	0.074783295
282	28200	0.010275847	0.06935535	0.0058343504	0.07395323
283	28300	0.00952691	0.07717227	0.015801696	0.072822146
284	28400	0.01155653	0.07016787	0.003585205	0.0740542
285	28500	0.013305719	0.0725158	0.0059375	0.074769534
286	28600	0.013631932	0.0715411	0.004940185	0.07679228
287	28700	0.008492104	0.07297061	0.006310425	0.07418785
288	28800	0.019842736	0.0745665	0.0044491575	0.073650345
289	28900	0.0076061855	0.086716264	0.006360168	0.07489409
290	29000	0.019249255	0.07136662	0.019423217	0.07690409
291	29100	0.0073518674	0.07729921	0.005137024	0.07698389
292	29200	0.010188642	0.073538624	0.00387146	0.07447458
293	29300	0.010045571	0.07010383	0.025916748	0.07363102
294	29400	0.01170798	0.073583566	0.022933654	0.07645168
295	29500	0.01294522	0.07562676	0.02124237	0.07946601
296	29600	0.0155335935	0.094987504	0.0047601317	0.0784802
297	29700	0.012518516	0.07070361	0.013190308	0.072958544
298	29800	0.008975231	0.07234245	0.01998352	0.07473243
299	29900	0.007905836	0.06888868	0.009997253	0.071305215
300	30000	0.010328974	0.07428163	0.019815978	0.07411144
301	30100	0.015560451	0.07084709	0.0054107667	0.073279634
302	30200	0.008851136	0.073928356	0.004136658	0.07211902
303	30300	0.00799874	0.07545313	0.0059634396	0.07490296
304	30400	0.009563719	0.066373535	0.0040979004	0.07148436
305	30500	0.008255078	0.07209222	0.004597168	0.07237864
306	30600	0.008338052	0.07109322	0.011763915	0.0727691
307	30700	0.022517422	0.07566158	0.030978087	0.07711249
308	30800	0.008741361	0.06971273	0.006132507	0.07223205
309	30900	0.017168965	0.07466303	0.0058450317	0.07435898
310	31000	0.008067725	0.068222165	0.007024231	0.07279434
311	31100	0.009671015	0.06954131	0.013333435	0.07581156
312	31200	0.012526022	0.06892515	0.008401489	0.074440375
313	31300	0.0047620847	0.062349383	0.0047473144	0.07410142
314	31400	0.010775976	0.071293786	0.010381775	0.07413494
315	31500	0.008696305	0.07168574	0.0038980101	0.07548906
316	31600	0.008614076	0.084761776	0.0033584593	0.07612592
317	31700	0.011840942	0.07483393	0.0059246826	0.07219229
318	31800	0.009810331	0.074971445	0.012189636	0.069966406
319	31900	0.0055578477	0.064939156	0.003966064	0.07460015
320	32000	0.015545104	0.06388219	0.014693908	0.07080269
321	32100	0.009437256	0.06632627	0.003450012	0.078101695
322	32200	0.009336471	0.07179266	0.01461914	0.07242565
323	32300	0.011691276	0.079979464	0.0066125486	0.07471518
324	32400	0.009243986	0.07055683	0.0046987915	0.0727106
325	32500	0.009570725	0.06628318	0.004274597	0.07108307
326	32600	0.010572401	0.066558994	0.0039782715	0.07657076
327	32700	0.008270973	0.06957325	0.0039471434	0.07023521
328	32800	0.010584922	0.07035878	0.0034979247	0.07712958
329	32900	0.0066506355	0.06359845	0.006201477	0.07011375
330	33000	0.007666169	0.067193136	0.0056106565	0.07399524
331	33100	0.011823743	0.07601298	0.004385071	0.07186509
332	33200	0.010848616	0.06943357	0.003809509	0.07469916
333	33300	0.010356249	0.07049264	0.0038937377	0.07040409
334	33400	0.008848867	0.0736777	0.012571411	0.07348679
335	33500	0.008135916	0.08089842	0.010966492	0.085203975
336	33600	0.007776136	0.07056707	0.004572449	0.07075191
337	33700	0.0066921976	0.06552999	0.0058224485	0.076486975
338	33800	0.015655858	0.07052779	0.026767578	0.0749505
339	33900	0.006355381	0.071137965	0.009779357	0.07245337
340	34000	0.009119251	0.070233315	0.023138732	0.07650753
341	34100	0.00779134	0.0782505	0.0059436033	0.070765
342	34200	0.0087086	0.06370181	0.010703125	0.0719757
343	34300	0.008522189	0.06593249	0.0049191285	0.07178914
344	34400	0.0071852067	0.070019715	0.0034103394	0.070309415
345	34500	0.008898669	0.06272158	0.0072323605	0.07080725
346	34600	0.007855034	0.07212355	0.0051608277	0.071577206
347	34700	0.017782742	0.07329653	0.023943786	0.07983807
348	34800	0.008227416	0.066525824	0.0068826294	0.07127969
349	34900	0.008943033	0.07820501	0.009538574	0.06955189
350	35000	0.009684275	0.06825757	0.013259888	0.0714999
351	35100	0.013871234	0.06883638	0.019560242	0.071881294
352	35200	0.009496255	0.06936859	0.015494689	0.07072602
353	35300	0.007848101	0.06270234	0.0064736935	0.07483007
354	35400	0.0055389735	0.071222216	0.0051733395	0.07499841
355	35500	0.010120011	0.07830933	0.008387451	0.075603686
356	35600	0.015737511	0.07402597	0.0054345704	0.0731513
357	35700	0.010090595	0.07776221	0.008613891	0.07777273
358	35800	0.007962663	0.06953047	0.0071435547	0.069383435
359	35900	0.009681287	0.06928675	0.013845825	0.07013681
360	36000	0.01751079	0.070070304	0.005686035	0.06928161
361	36100	0.01432741	0.078199856	0.017374573	0.0706299
362	36200	0.006208134	0.059577413	0.012283935	0.07019007
363	36300	0.009004407	0.065425724	0.0053417967	0.07184624
364	36400	0.00785903	0.06957156	0.0129531855	0.07083751
365	36500	0.009727715	0.06389356	0.0034661863	0.07086595
366	36600	0.011867215	0.061597265	0.004665527	0.069192976
367	36700	0.018436547	0.072069936	0.0037594603	0.07119708
368	36800	0.008211958	0.06825898	0.008334351	0.07206285
369	36900	0.011952897	0.069837235	0.008203736	0.073311426
370	37000	0.0057904017	0.063141525	0.0044787596	0.069383025
371	37100	0.0097672455	0.060206123	0.0072732545	0.06950214
372	37200	0.010717462	0.066514604	0.012391662	0.06991109
373	37300	0.009381216	0.068300985	0.0038623046	0.06945985
374	37400	0.0068933885	0.0658433	0.0032769775	0.07068279
375	37500	0.0072940863	0.06724405	0.0072552487	0.07126621
376	37600	0.0044649974	0.064745575	0.0057284543	0.07210777
377	37700	0.018149676	0.06557995	0.029606018	0.071191594
378	37800	0.01861078	0.06771909	0.020032654	0.07053666
379	37900	0.009188223	0.0657641	0.006978149	0.069768116
380	38000	0.008272843	0.064642176	0.003323364	0.07079915
381	38100	0.006361925	0.07201795	0.0051214597	0.07223298
382	38200	0.013684601	0.06410559	0.014754028	0.06986358
383	38300	0.009773496	0.07870932	0.0039172363	0.06814929
384	38400	0.0066652806	0.06670547	0.006763916	0.06878936
385	38500	0.011773708	0.06352511	0.0077911373	0.06972426
386	38600	0.009310942	0.0681195	0.008950195	0.06791579
387	38700	0.0076176655	0.06719913	0.003977966	0.07369381
388	38800	0.006654309	0.063360035	0.002729492	0.068750784
389	38900	0.006843551	0.06668184	0.00814392	0.06931976
390	39000	0.0072944495	0.06997694	0.005024414	0.07176018
391	39100	0.011230805	0.06408823	0.017045898	0.069937676
392	39200	0.00564811	0.06547823	0.0035397338	0.06739419
393	39300	0.009237596	0.07128264	0.003948059	0.07475623
394	39400	0.0096358005	0.06625576	0.017555846	0.07305597
395	39500	0.009847943	0.069542	0.009107666	0.06964566
396	39600	0.0065016462	0.059417453	0.010240173	0.07120769
397	39700	0.008250562	0.071962416	0.0046838378	0.06781128
398	39800	0.011471295	0.07131941	0.007880554	0.0719088
399	39900	0.0073749167	0.06672182	0.0039816285	0.067173496
400	40000	0.009064761	0.069689736	0.018083801	0.07630026
401	40100	0.008381966	0.05881189	0.012218628	0.069620565
402	40200	0.011457184	0.06627548	0.007215576	0.07256944
403	40300	0.005424508	0.0593317	0.0038430786	0.068791896
404	40400	0.008467323	0.07707458	0.0076647946	0.08127534
405	40500	0.0058941944	0.06900222	0.0045303344	0.06820648
406	40600	0.008668079	0.06473016	0.0062499996	0.07098882
407	40700	0.008944661	0.0802033	0.011098938	0.07564028
408	40800	0.0060284073	0.063292034	0.0054031373	0.07114716
409	40900	0.010837673	0.060980562	0.008261719	0.06896161
410	41000	0.006728659	0.07659232	0.004541931	0.067524105
411	41100	0.011149256	0.06981378	0.0030630492	0.069986396
412	41200	0.008882567	0.06319308	0.009430847	0.06802854
413	41300	0.011379876	0.06901271	0.002496643	0.06786727
414	41400	0.014348356	0.062232655	0.016729737	0.06975123
415	41500	0.0075969063	0.056870475	0.0049511716	0.0677528
416	41600	0.016462967	0.06240417	0.016504517	0.06843798
417	41700	0.01289063	0.068538986	0.007276611	0.07668118
418	41800	0.0064870226	0.061531875	0.008742371	0.0685691
419	41900	0.006734241	0.06452809	0.008664856	0.067824535
420	42000	0.0063691563	0.06128498	0.0067111203	0.06924534
421	42100	0.0115467915	0.06959722	0.0036331175	0.070389144
422	42200	0.007825191	0.07006487	0.0025595091	0.07203379
423	42300	0.0066178874	0.065872826	0.006845703	0.06945666
424	42400	0.0102068	0.062302705	0.0053381347	0.068182215
425	42500	0.011807781	0.0634823	0.0190979	0.06772626
426	42600	0.009475313	0.06489221	0.0042498778	0.06937464
427	42700	0.007943065	0.06555394	0.004724426	0.06974205
428	42800	0.0059222262	0.0636124	0.0037597655	0.06648821
429	42900	0.007873087	0.06981261	0.016992187	0.06873982
430	43000	0.008024554	0.06699052	0.012220154	0.06842768
431	43100	0.007713312	0.07052227	0.0033825682	0.06840169
432	43200	0.010527171	0.07521082	0.037110593	0.07866461
433	43300	0.008736472	0.06503991	0.0057159425	0.06765214
434	43400	0.008165358	0.06469214	0.0040704343	0.070395894
435	43500	0.012409428	0.07086843	0.018602904	0.07794769
436	43600	0.0069825253	0.062762015	0.00473938	0.07260976
437	43700	0.0085860435	0.070335284	0.009803161	0.07513244
438	43800	0.006326192	0.065143004	0.0026318359	0.06722324
439	43900	0.0093565835	0.06845447	0.014051208	0.06892136
440	44000	0.0050019883	0.05807282	0.0050720214	0.06798489
441	44100	0.012811388	0.060689412	0.007911987	0.066821955
442	44200	0.011139128	0.06681628	0.008772583	0.07169652
443	44300	0.0046601347	0.063845746	0.009927368	0.06645762
444	44400	0.00698239	0.07276065	0.01132904	0.06770099
445	44500	0.005465396	0.062292583	0.003779602	0.06900456
446	44600	0.011645073	0.06532196	0.019328613	0.06714427
447	44700	0.0067771864	0.064642064	0.002666626	0.06926954
448	44800	0.007819835	0.061926782	0.0048809815	0.06984365
449	44900	0.013420507	0.06399369	0.009569397	0.07139128
450	45000	0.009265322	0.06663754	0.0064157103	0.07157335
451	45100	0.0061493516	0.06388599	0.01733551	0.067141086
452	45200	0.008351262	0.06912269	0.005494995	0.06668295
453	45300	0.0065410333	0.062415462	0.0057769776	0.071247004
454	45400	0.007869458	0.0666537	0.0056958008	0.067792445
455	45500	0.009177861	0.07023181	0.010922241	0.07114367
456	45600	0.005242697	0.0678262	0.0031054686	0.07090963
457	45700	0.010864732	0.06549428	0.0067056273	0.06720126
458	45800	0.008361404	0.060791552	0.0025607299	0.06802433
459	45900	0.009176407	0.063771196	0.0062078857	0.06952918
460	46000	0.00739745	0.0635332	0.005918884	0.06999664
461	46100	0.009434642	0.061449677	0.00667572	0.07121742
462	46200	0.0050730957	0.05946661	0.003923645	0.06930377
463	46300	0.008232251	0.06709113	0.004319458	0.06908873
464	46400	0.011397125	0.06641902	0.00871521	0.06734008
465	46500	0.0076560434	0.0626553	0.0063491818	0.066985816
466	46600	0.0050524212	0.06560872	0.0026419067	0.06750617
467	46700	0.0071931183	0.06126408	0.004625549	0.066296615
468	46800	0.008250721	0.060197975	0.013269653	0.06661962
469	46900	0.008396505	0.05581372	0.018021239	0.06520222
470	47000	0.011983703	0.065047875	0.008325195	0.06663311
471	47100	0.00659288	0.07096522	0.015875854	0.06591799
472	47200	0.0091023	0.063119896	0.0031369019	0.066857204
473	47300	0.0096558705	0.059144013	0.011052246	0.06589924
474	47400	0.008643662	0.06815415	0.007365112	0.070176475
