#epoch	step	MAE/at	MAEF	Val_MAE/at	Val_MAEF
40	4000	0.061595757	0.31570423	0.06619935	0.42665312
41	4100	0.0595835	0.37155744	0.061008506	0.42184567
42	4200	0.065480344	0.30827916	0.077851154	0.41714534
43	4300	0.05814008	0.33053085	0.054124855	0.40517285
44	4400	0.051746186	0.32702047	0.05540934	0.4185518
45	4500	0.07562406	0.28559333	0.08654388	0.41850686
46	4600	0.048642773	0.29968363	0.053624976	0.40301132
47	4700	0.06051428	0.34291384	0.07512807	0.40578523
48	4800	0.054604	0.3237898	0.066405535	0.3961388
49	4900	0.046976343	0.27632254	0.072880246	0.39897692
50	5000	0.050307956	0.32544535	0.05252014	0.40257522
51	5100	0.0462067	0.31099135	0.083856806	0.40340385
52	5200	0.066169776	0.30444217	0.05648854	0.4040167
53	5300	0.044332158	0.28672814	0.071692295	0.4112848
54	5400	0.0533632	0.32834944	0.0495697	0.39796567
55	5500	0.048603505	0.31559047	0.050389808	0.39664838
56	5600	0.093306005	0.30216378	0.09468679	0.41351685
57	5700	0.05717847	0.31686524	0.057377927	0.3963801
58	5800	0.051665775	0.3027843	0.04846984	0.39257056
59	5900	0.061186835	0.32132015	0.10761902	0.38980108
60	6000	0.052281555	0.3027543	0.0801176	0.40305346
61	6100	0.05290369	0.3077293	0.054677427	0.3878825
62	6200	0.043999955	0.32206404	0.068274125	0.39661312
63	6300	0.06397063	0.3253314	0.08189962	0.40211192
64	6400	0.051284067	0.32573062	0.048138123	0.3863386
65	6500	0.04487151	0.2975393	0.0559316	0.42321965
66	6600	0.043885194	0.309077	0.06371399	0.3878484
67	6700	0.0481711	0.3168983	0.04465037	0.3810478
68	6800	0.0432097	0.31161407	0.050881445	0.39487317
69	6900	0.04991695	0.34214148	0.052562766	0.38998866
70	7000	0.044749208	0.31398714	0.043141585	0.39736047
71	7100	0.07230439	0.28296158	0.049897466	0.38189346
72	7200	0.04335751	0.2859231	0.044272665	0.38012603
73	7300	0.044434343	0.30427286	0.045857444	0.37531367
74	7400	0.062821	0.29100788	0.09720712	0.39446828
75	7500	0.043642577	0.29231223	0.06609802	0.3733355
76	7600	0.06571231	0.29258397	0.06982198	0.40936074
77	7700	0.049661957	0.3284353	0.055831913	0.38690424
78	7800	0.052622993	0.29051113	0.05025126	0.38220438
79	7900	0.04824457	0.2892039	0.082060546	0.37370467
80	8000	0.050366197	0.2995553	0.05828054	0.37232116
81	8100	0.059922766	0.30764377	0.06144735	0.3839364
82	8200	0.044402942	0.24399135	0.047591656	0.3663006
83	8300	0.049072046	0.2830547	0.09544291	0.37390837
84	8400	0.05192422	0.2782097	0.0488386	0.38214174
85	8500	0.04355251	0.29947346	0.05370636	0.3846811
86	8600	0.04685413	0.25435317	0.09070567	0.37241068
87	8700	0.04798765	0.27976903	0.04995076	0.379365
88	8800	0.04451776	0.26988915	0.056028645	0.36636016
89	8900	0.05184091	0.26741195	0.05347158	0.40564206
90	9000	0.06537111	0.25799143	0.07687459	0.3864646
91	9100	0.048094515	0.28740516	0.05855927	0.3796469
92	9200	0.033133157	0.23606716	0.05199605	0.3750513
93	9300	0.041236136	0.30312786	0.05731537	0.36992693
94	9400	0.041648593	0.2756266	0.07906525	0.36796284
95	9500	0.051345356	0.29570866	0.055253495	0.37697887
96	9600	0.057154115	0.2697396	0.089653015	0.37507942
97	9700	0.041902613	0.25701675	0.06322336	0.36807558
98	9800	0.049142748	0.2891934	0.061610002	0.36511704
99	9900	0.04338441	0.27045137	0.050377905	0.3654391
100	10000	0.052411363	0.2620466	0.055162963	0.36292663
101	10100	0.045331534	0.32464728	0.048400473	0.3622147
102	10200	0.055566862	0.25797424	0.060606893	0.36115307
103	10300	0.037890177	0.26758665	0.040506285	0.368487
104	10400	0.038248107	0.253487	0.04404256	0.3706078
105	10500	0.033396583	0.26369283	0.046723835	0.37097013
106	10600	0.0461829	0.2919432	0.09810536	0.3624128
107	10700	0.051286716	0.2572529	0.046068624	0.36710197
108	10800	0.0408705	0.24302697	0.04955129	0.361879
109	10900	0.048136607	0.26869705	0.058665875	0.35402438
110	11000	0.04094522	0.26439807	0.06807943	0.3639602
111	11100	0.059145503	0.27783293	0.08460266	0.3742507
112	11200	0.068605565	0.27181503	0.08725982	0.36149442
113	11300	0.032473665	0.2930607	0.046328835	0.35739928
114	11400	0.050332397	0.24906841	0.04643575	0.35642147
115	11500	0.060960248	0.2464518	0.07576893	0.36615884
116	11600	0.04137043	0.25923628	0.053818457	0.35699868
117	11700	0.03994614	0.26495168	0.049188636	0.36264274
118	11800	0.051187392	0.24480924	0.047617797	0.36280212
119	11900	0.057575513	0.2662038	0.043089293	0.38043863
120	12000	0.052017204	0.29576924	0.0566156	0.36793524
121	12100	0.04643671	0.24091639	0.04257711	0.36513054
122	12200	0.033538356	0.2711083	0.04537191	0.3620273
123	12300	0.050926175	0.262921	0.041587524	0.35551786
124	12400	0.048712533	0.2462685	0.057985127	0.35546523
125	12500	0.04311582	0.2672521	0.04887777	0.35462013
126	12600	0.044877052	0.2711629	0.0578362	0.3571823
127	12700	0.043587726	0.2534328	0.04735148	0.365932
128	12800	0.042579666	0.2551459	0.06515615	0.36239713
129	12900	0.039400764	0.25039876	0.040824994	0.36169767
130	13000	0.049993236	0.26065716	0.04740519	0.3494668
131	13100	0.04552909	0.28578767	0.045351256	0.36614385
132	13200	0.038442843	0.2786579	0.053307593	0.35816756
133	13300	0.038233045	0.255605	0.044244185	0.3574939
134	13400	0.036087353	0.2441023	0.04113922	0.3564743
135	13500	0.037732445	0.2389341	0.06698639	0.3512257
136	13600	0.052727	0.27632964	0.08523285	0.3539354
137	13700	0.04244407	0.2486799	0.05083933	0.34838265
138	13800	0.04351926	0.2453211	0.07641063	0.37045434
139	13900	0.036353815	0.23389718	0.05130534	0.35355994
140	14000	0.036230866	0.24569611	0.04280792	0.35334614
141	14100	0.038407985	0.25155383	0.035059813	0.34783423
142	14200	0.045674134	0.2659	0.04211151	0.35552445
143	14300	0.049580052	0.24570253	0.05690236	0.35119903
144	14400	0.044588037	0.22466171	0.044840697	0.3501171
145	14500	0.039241914	0.24592632	0.053600866	0.34800974
146	14600	0.032214817	0.24653406	0.0381664	0.34867746
147	14700	0.04348801	0.26019433	0.058558043	0.36617097
148	14800	0.033030335	0.21287897	0.048170574	0.34791663
149	14900	0.055436105	0.25812253	0.051307477	0.359204
150	15000	0.040026367	0.23993103	0.06937825	0.353389
151	15100	0.038159568	0.2582331	0.040467124	0.36322758
152	15200	0.041388623	0.26279342	0.0422936	0.3506957
153	15300	0.052698225	0.28076804	0.039694518	0.35032722
154	15400	0.05144769	0.24917743	0.06401529	0.349643
155	15500	0.04773451	0.22347677	0.034627076	0.34871313
156	15600	0.038893107	0.2450344	0.03861389	0.34553146
157	15700	0.035463847	0.24122454	0.042370606	0.34592453
158	15800	0.047116227	0.2502073	0.051066183	0.34953034
159	15900	0.04206937	0.25454697	0.0677593	0.34737414
160	16000	0.03412643	0.23897538	0.039971616	0.35144636
161	16100	0.033307076	0.24922718	0.045952454	0.3447822
162	16200	0.03789091	0.23670527	0.039890237	0.3597305
163	16300	0.045915436	0.21442246	0.049650878	0.3605381
164	16400	0.044176195	0.2435537	0.056798298	0.34187117
165	16500	0.039250895	0.2429356	0.045221046	0.34603068
166	16600	0.035338305	0.23499307	0.06367695	0.36326593
167	16700	0.05154882	0.25024986	0.055422667	0.34592915
168	16800	0.03236776	0.24329461	0.04247609	0.3445404
169	16900	0.038053725	0.24086326	0.037947997	0.34347552
170	17000	0.031015057	0.2363167	0.043527015	0.34651536
171	17100	0.0493577	0.26651323	0.06117584	0.35981396
172	17200	0.035145476	0.24760477	0.07750824	0.35472962
173	17300	0.04964003	0.25548938	0.06274536	0.35176742
174	17400	0.04224417	0.24341339	0.040519714	0.34848064
175	17500	0.03997961	0.22243416	0.056336775	0.35450897
176	17600	0.044862434	0.24007002	0.07966878	0.35599458
177	17700	0.05140571	0.24965191	0.043362226	0.34851047
178	17800	0.044171523	0.23352085	0.06583486	0.3458278
179	17900	0.03620654	0.2506988	0.052557472	0.34550872
180	18000	0.035777636	0.2508214	0.04021006	0.33858174
181	18100	0.035635915	0.22294493	0.05690124	0.3360933
182	18200	0.042339504	0.23122579	0.04225779	0.34191936
183	18300	0.06423701	0.22389854	0.12028035	0.34511444
184	18400	0.044256274	0.21362431	0.06740957	0.3415144
185	18500	0.038932838	0.23530735	0.060683087	0.3486061
186	18600	0.031884886	0.25993973	0.048088986	0.34484598
187	18700	0.03725352	0.23849192	0.0850002	0.3510333
188	18800	0.03403317	0.20898679	0.039528504	0.34235018
189	18900	0.028842377	0.23522563	0.057198483	0.33880532
190	19000	0.0526647	0.24813075	0.07248749	0.3459288
191	19100	0.047479384	0.2491418	0.053396303	0.3358772
192	19200	0.033238903	0.24767247	0.05192891	0.35246137
193	19300	0.044718646	0.21948543	0.07928843	0.34861672
194	19400	0.038419023	0.2407986	0.040658362	0.35144797
195	19500	0.03843576	0.26074895	0.04366017	0.3407864
196	19600	0.036308154	0.24145202	0.05442942	0.33800176
197	19700	0.041515447	0.20576258	0.045713704	0.338868
198	19800	0.045926824	0.2238626	0.08600169	0.3447882
199	19900	0.033924635	0.23643808	0.03893229	0.34342587
200	20000	0.028264089	0.21346915	0.044061888	0.3425841
201	20100	0.045545917	0.22843269	0.043657735	0.3609057
202	20200	0.03837222	0.25247	0.062368263	0.33936268
203	20300	0.048548426	0.2269877	0.04299642	0.34404975
204	20400	0.037516598	0.26517576	0.039954327	0.33803463
205	20500	0.032528777	0.24249129	0.0465212	0.3461382
206	20600	0.054633267	0.2941409	0.05009267	0.34151477
207	20700	0.060859993	0.22612071	0.054730527	0.34083182
208	20800	0.034408875	0.22163135	0.052582905	0.34386468
209	20900	0.036426723	0.22201267	0.03866282	0.34230712
210	21000	0.03038114	0.23803045	0.04139099	0.335332
211	21100	0.04121397	0.25429904	0.050177306	0.33284187
212	21200	0.033887744	0.2546128	0.044060364	0.3460828
213	21300	0.03435856	0.23742577	0.03966471	0.33753923
214	21400	0.040725205	0.22903863	0.044753216	0.3364251
215	21500	0.046772093	0.22713172	0.048488263	0.33358154
216	21600	0.035809617	0.23135915	0.046397198	0.3447501
217	21700	0.033991225	0.23342964	0.046416625	0.33751348
218	21800	0.02979024	0.228557	0.044371746	0.338117
219	21900	0.031574626	0.24330375	0.048653558	0.3339615
220	22000	0.052395448	0.20575331	0.0488798	0.33959374
221	22100	0.031399928	0.24641454	0.03812795	0.34609947
222	22200	0.044075023	0.21765164	0.039483946	0.3360942
223	22300	0.03489289	0.24510306	0.040908407	0.34371933
224	22400	0.05059869	0.24960984	0.059944663	0.3385237
225	22500	0.03173139	0.2658728	0.050112203	0.33579227
226	22600	0.031038024	0.24184255	0.041435957	0.33685488
227	22700	0.031875677	0.2055868	0.053713378	0.33744162
228	22800	0.03252197	0.21148539	0.034421287	0.3337254
229	22900	0.032707475	0.21858698	0.03939504	0.33672366
230	23000	0.035109777	0.23616695	0.044472653	0.33713657
231	23100	0.04321879	0.21902399	0.058138225	0.33123332
232	23200	0.03999791	0.21804076	0.047289632	0.33540776
233	23300	0.039880518	0.22595218	0.04721863	0.33899063
234	23400	0.03297499	0.24243182	0.056648355	0.33882377
235	23500	0.05159647	0.26918262	0.043514404	0.33802566
236	23600	0.039223243	0.231755	0.04702087	0.3356885
237	23700	0.031989824	0.23800114	0.045433555	0.33385527
238	23800	0.045502488	0.24829401	0.061163735	0.35180074
239	23900	0.031099671	0.19959363	0.042927045	0.33393195
240	24000	0.025357408	0.21164796	0.042694297	0.33607584
241	24100	0.02867934	0.23161402	0.05082418	0.34696594
242	24200	0.030061413	0.25508702	0.04277771	0.33561185
243	24300	0.03188617	0.23320636	0.061625265	0.33733755
244	24400	0.034467824	0.2345488	0.04268107	0.3413458
245	24500	0.034550376	0.26259756	0.03583994	0.3339687
246	24600	0.028596079	0.2105476	0.06020701	0.32981524
247	24700	0.028968845	0.21316294	0.039611205	0.32885432
248	24800	0.03866944	0.23512842	0.041011658	0.33480293
249	24900	0.04452486	0.22908194	0.045733035	0.33513597
250	25000	0.027040485	0.21589284	0.039336547	0.33234793
251	25100	0.03307281	0.22395203	0.039129432	0.32922268
252	25200	0.040969554	0.21778804	0.06018138	0.33299282
253	25300	0.030844504	0.23862225	0.038010255	0.33805233
254	25400	0.033121996	0.23088954	0.03649811	0.35001233
255	25500	0.031676203	0.24388736	0.03925171	0.3350086
256	25600	0.04224115	0.259763	0.041626077	0.3363015
257	25700	0.033879556	0.2322787	0.054853413	0.333913
258	25800	0.028190436	0.19851781	0.04047841	0.33358824
259	25900	0.03522872	0.22254032	0.05249857	0.33637345
260	26000	0.03860013	0.23559926	0.039582722	0.32845402
261	26100	0.033758283	0.20693795	0.06951396	0.32672364
262	26200	0.041614287	0.23767743	0.036005046	0.33528864
263	26300	0.05210906	0.23216519	0.04016795	0.334289
264	26400	0.047764633	0.21149954	0.035680648	0.33067247
265	26500	0.03347724	0.22540292	0.037359312	0.33469513
266	26600	0.033048034	0.22851497	0.049416907	0.33377945
267	26700	0.030608462	0.23743452	0.04693054	0.32950017
268	26800	0.034112513	0.22208168	0.032644857	0.33040315
269	26900	0.030119373	0.22648369	0.055498045	0.33330548
270	27000	0.040366348	0.22260703	0.037941385	0.33449614
271	27100	0.0414346	0.25195518	0.039822083	0.3375568
272	27200	0.040533397	0.2301311	0.051435035	0.33642718
273	27300	0.04163344	0.23403968	0.05674194	0.33483776
274	27400	0.036635857	0.22677611	0.036733296	0.32839373
275	27500	0.03651203	0.24661446	0.04629425	0.33287448
276	27600	0.025362259	0.21594138	0.038737897	0.3288094
277	27700	0.03408033	0.23337631	0.041102294	0.33139792
278	27800	0.03876862	0.22387756	0.042246602	0.33665857
279	27900	0.03227989	0.24633342	0.03471344	0.33064997
280	28000	0.030996677	0.21360472	0.038044535	0.3309078
281	28100	0.031125635	0.22677845	0.04691742	0.33959275
282	28200	0.036007766	0.21227266	0.03705058	0.3305447
283	28300	0.02713191	0.2231315	0.04279358	0.3279987
284	28400	0.035224184	0.227603	0.0366157	0.32891592
285	28500	0.035894897	0.22648567	0.044816893	0.32890078
286	28600	0.039869238	0.23688382	0.060734563	0.33030137
287	28700	0.032125425	0.20931396	0.048432518	0.32913253
288	28800	0.044821404	0.22183329	0.046735737	0.3304907
289	28900	0.035221316	0.23614396	0.03726654	0.32990324
290	29000	0.04728595	0.21855584	0.047855835	0.329715
291	29100	0.042140666	0.22952574	0.04109436	0.33525303
292	29200	0.038506147	0.21667235	0.056917112	0.33337483
293	29300	0.047676872	0.24832906	0.054566953	0.3300241
294	29400	0.04564969	0.21997043	0.059751686	0.33699408
295	29500	0.030356126	0.2310594	0.043659262	0.32934555
296	29600	0.031817835	0.22622627	0.03479055	0.32924673
297	29700	0.025333524	0.18952945	0.03820323	0.33437955
298	29800	0.033273853	0.22855464	0.036805622	0.33424288
299	29900	0.03277505	0.22625437	0.041542254	0.33008945
300	30000	0.026781175	0.23924038	0.054090373	0.32912084
301	30100	0.03538913	0.20564836	0.055478316	0.33133772
302	30200	0.03485242	0.22079837	0.036569115	0.33297303
303	30300	0.03185853	0.21467832	0.040894262	0.33024675
304	30400	0.038489595	0.20456772	0.038895976	0.32473755
305	30500	0.0372611	0.21925114	0.04007497	0.3314275
306	30600	0.03320269	0.23442703	0.045319214	0.3317257
307	30700	0.033084553	0.22836001	0.04637919	0.32774493
308	30800	0.028660694	0.22543116	0.036086936	0.3423247
309	30900	0.035864264	0.22091588	0.04557119	0.34679687
310	31000	0.034881387	0.21651532	0.048335977	0.3288427
311	31100	0.03289666	0.20994848	0.044831946	0.32922614
312	31200	0.03486733	0.23095804	0.056082048	0.3297821
313	31300	0.031728324	0.20671226	0.044124756	0.33115008
314	31400	0.031884898	0.19861348	0.046739906	0.3214902
315	31500	0.029829662	0.22006206	0.039327595	0.32964602
316	31600	0.029585889	0.22791614	0.044195455	0.3371482
317	31700	0.032070145	0.21644738	0.033609007	0.33062702
318	31800	0.025963457	0.20771642	0.057020977	0.33581346
319	31900	0.04180452	0.20452972	0.04161682	0.33194023
320	32000	0.025333796	0.19124241	0.03945099	0.32882014
321	32100	0.028682604	0.20814872	0.042176	0.32944447
322	32200	0.028898474	0.24391916	0.032418415	0.3303541
323	32300	0.034955267	0.21309239	0.039459128	0.3316623
324	32400	0.028797466	0.21443392	0.037605897	0.325415
325	32500	0.033203725	0.22622843	0.045121968	0.33297014
326	32600	0.03890754	0.19770293	0.06338725	0.33007714
327	32700	0.037789337	0.20914635	0.052500814	0.3385301
328	32800	0.03423916	0.23333533	0.046256714	0.32536364
329	32900	0.036689654	0.21471426	0.047883708	0.32477438
330	33000	0.033230744	0.20900045	0.03881612	0.327851
331	33100	0.033716083	0.22107325	0.04023915	0.32806468
332	33200	0.030953119	0.21453501	0.053369243	0.34271446
333	33300	0.033632133	0.19225386	0.050342206	0.32771254
334	33400	0.030215243	0.21503519	0.044213865	0.32867137
335	33500	0.027610617	0.2263284	0.039374184	0.32898563
336	33600	0.032630894	0.2144806	0.03834971	0.3293423
337	33700	0.044856604	0.23674697	0.05801564	0.33060205
338	33800	0.037979297	0.23322932	0.06787445	0.3216565
339	33900	0.03228768	0.23083477	0.03983307	0.3236215
340	34000	0.046724103	0.22640617	0.061528828	0.32420662
341	34100	0.03332918	0.23919064	0.0355954	0.32297003
342	34200	0.029597942	0.20515902	0.0648825	0.32344177
343	34300	0.03672219	0.21129066	0.03986572	0.3212347
344	34400	0.029377898	0.23764767	0.03923442	0.32626686
345	34500	0.029873231	0.23294525	0.037260335	0.32726005
346	34600	0.035670735	0.22505113	0.041237183	0.32687792
347	34700	0.03087022	0.22171938	0.039111733	0.32472688
348	34800	0.03938045	0.19435121	0.035464983	0.32650453
349	34900	0.031557854	0.21272947	0.05691009	0.32589734
350	35000	0.02801463	0.2524473	0.03674133	0.3391088
351	35100	0.022329528	0.19798248	0.03587382	0.32560098
352	35200	0.025363421	0.23059292	0.034142353	0.32496846
353	35300	0.029931217	0.21500549	0.038127035	0.32417834
354	35400	0.02370171	0.19361736	0.034535524	0.32740638
355	35500	0.027990142	0.22069025	0.03644623	0.32617506
356	35600	0.04155431	0.2122498	0.041453145	0.3258724
357	35700	0.034506064	0.20853154	0.049987998	0.32067114
358	35800	0.03416978	0.24270494	0.03671458	0.32511973
359	35900	0.02739644	0.1998418	0.044055585	0.3231633
360	36000	0.030732123	0.1980708	0.04186615	0.32541397
361	36100	0.03382074	0.23061052	0.046585996	0.3243223
362	36200	0.034171123	0.205935	0.046181846	0.33000124
363	36300	0.03211228	0.21457636	0.05126882	0.32452098
364	36400	0.031337194	0.225933	0.047541812	0.32531106
365	36500	0.033144407	0.1907052	0.04911448	0.32268673
366	36600	0.026076864	0.17852014	0.042696327	0.3269544
367	36700	0.027543064	0.19412883	0.043777365	0.32383218
368	36800	0.025619997	0.22152494	0.040155943	0.3237671
369	36900	0.0313714	0.2101185	0.04174774	0.3291555
370	37000	0.031344123	0.23275933	0.03902232	0.32602784
371	37100	0.027422924	0.20453909	0.03488607	0.32651183
372	37200	0.041579273	0.20611157	0.04329356	0.3271837
373	37300	0.027019769	0.21423073	0.04348999	0.32739174
374	37400	0.032883752	0.22122353	0.04462474	0.32125536
375	37500	0.033948448	0.19499128	0.03458313	0.3272983
376	37600	0.0341729	0.20329098	0.05303324	0.32311696
377	37700	0.0511954	0.2188685	0.05300415	0.32221
378	37800	0.025723966	0.20048559	0.036054485	0.32886142
379	37900	0.031917926	0.23327413	0.03408376	0.32621425
380	38000	0.033453234	0.2074345	0.03730184	0.3245562
381	38100	0.03669548	0.2115233	0.06930603	0.32755566
382	38200	0.026497433	0.19607024	0.04120931	0.32095188
383	38300	0.027352806	0.21490596	0.032910664	0.32248613
384	38400	0.030154457	0.21396318	0.034091186	0.3266178
385	38500	0.029820086	0.2174081	0.04739848	0.32639265
386	38600	0.030987477	0.22308578	0.031179607	0.3235214
387	38700	0.031987146	0.22835714	0.041034956	0.3272698
388	38800	0.037299417	0.19321547	0.042823996	0.31989756
389	38900	0.029984774	0.21439014	0.04251577	0.3198128
390	39000	0.030828156	0.2214843	0.044495955	0.32459822
391	39100	0.03218283	0.20444718	0.05426859	0.3224864
392	39200	0.03230649	0.21426885	0.043473713	0.33515072
393	39300	0.031913083	0.19625099	0.054694828	0.32038105
394	39400	0.030343458	0.20783393	0.040704954	0.32223424
395	39500	0.029050035	0.16434458	0.04512685	0.32270232
396	39600	0.02257881	0.22018869	0.038196206	0.32819316
397	39700	0.0233612	0.213276	0.03808797	0.33359462
398	39800	0.033298578	0.21545298	0.03264404	0.32075682
399	39900	0.026147319	0.20645829	0.032497764	0.32184505
400	40000	0.036875058	0.20156519	0.057089537	0.3215146
401	40100	0.02451592	0.21309781	0.03598033	0.32192463
402	40200	0.02787728	0.19491407	0.03398743	0.32482985
403	40300	0.028612444	0.20522621	0.04457642	0.32610923
404	40400	0.035031736	0.18883105	0.034747515	0.31983286
405	40500	0.029248357	0.19552179	0.06486246	0.32864523
406	40600	0.030233918	0.21276861	0.056307577	0.3228858
407	40700	0.022789782	0.18173602	0.041741744	0.32392508
408	40800	0.03236296	0.24593456	0.039484456	0.3215004
409	40900	0.03160665	0.2038196	0.032701414	0.32950678
410	41000	0.027220232	0.21666245	0.03953308	0.32737696
411	41100	0.026010862	0.20305413	0.037047423	0.32244036
412	41200	0.02885184	0.21147105	0.04004791	0.3326223
413	41300	0.034648117	0.1820972	0.03440094	0.3209153
414	41400	0.030945502	0.21043701	0.06640472	0.33093223
415	41500	0.034525063	0.21059312	0.059944462	0.3223383
416	41600	0.032450214	0.2214192	0.062027387	0.33265597
417	41700	0.02889624	0.1899331	0.039386697	0.32237273
418	41800	0.02646153	0.1956304	0.042275596	0.3204766
419	41900	0.03149405	0.20114236	0.04469737	0.32101893
420	42000	0.027427882	0.18896064	0.03771576	0.31962907
421	42100	0.029071009	0.20604342	0.036847435	0.32327962
422	42200	0.023604691	0.21118161	0.0432782	0.3233091
423	42300	0.023575546	0.17901593	0.03052643	0.32201657
424	42400	0.030857591	0.20521422	0.041551106	0.32442942
425	42500	0.03227488	0.20300987	0.036754455	0.3214901
426	42600	0.03156016	0.19622926	0.03570933	0.32272398
427	42700	0.032231115	0.19292322	0.033076175	0.32230932
428	42800	0.024541473	0.22104466	0.045479227	0.31950936
429	42900	0.021932492	0.18498395	0.034312747	0.32203776
430	43000	0.025307987	0.19113386	0.03762024	0.3207337
431	43100	0.035624914	0.19259848	0.04160319	0.32135674
432	43200	0.032470543	0.20153172	0.06575572	0.3214376
433	43300	0.025764672	0.19908687	0.04147654	0.3185437
434	43400	0.030205734	0.19410145	0.038777262	0.3256913
435	43500	0.040153764	0.21347728	0.056582846	0.33263776
436	43600	0.024816362	0.19546616	0.03286021	0.32279876
437	43700	0.024932053	0.18792915	0.039977927	0.32654122
438	43800	0.026417548	0.22243235	0.03401347	0.3231737
439	43900	0.025542395	0.18137622	0.06212616	0.3220752
440	44000	0.028802145	0.20295362	0.04020935	0.32176298
441	44100	0.04411677	0.1908342	0.035428874	0.32529423
442	44200	0.025515635	0.23138583	0.033547666	0.32500947
443	44300	0.04453208	0.2029582	0.032897137	0.31962872
444	44400	0.036142666	0.20079051	0.035913695	0.32116354
445	44500	0.028031483	0.2061945	0.031848144	0.32406595
446	44600	0.027721504	0.19977777	0.039910786	0.32101908
447	44700	0.042741857	0.19263199	0.040950727	0.31938466
448	44800	0.023709554	0.21564041	0.04451589	0.32635838
449	44900	0.02627734	0.2028359	0.035629068	0.32041493
450	45000	0.021931162	0.20593329	0.03524689	0.3212782
451	45100	0.022613533	0.20104566	0.034920044	0.32107586
452	45200	0.031600717	0.2050992	0.043499555	0.3226396
453	45300	0.032348443	0.21440335	0.049982503	0.3161542
454	45400	0.023951247	0.20494768	0.031874996	0.31839186
455	45500	0.022549842	0.19374976	0.038503215	0.31888315
456	45600	0.024419207	0.21486862	0.03194102	0.3204115
457	45700	0.022745168	0.20311536	0.03846883	0.32704824
458	45800	0.024846835	0.21139279	0.038285628	0.32082036
459	45900	0.026838291	0.20319416	0.03657206	0.31906235
460	46000	0.024105357	0.20499758	0.032167256	0.3213059
461	46100	0.04097014	0.19667274	0.04288442	0.31728745
462	46200	0.034063227	0.21117021	0.05201355	0.31902075
463	46300	0.030459512	0.2097757	0.045483094	0.32435182
464	46400	0.038288806	0.21768506	0.038518064	0.32275888
465	46500	0.022742301	0.1921826	0.038611755	0.32462347
466	46600	0.03429843	0.22736351	0.04683604	0.32441157
467	46700	0.024595184	0.17604691	0.03363973	0.32324463
468	46800	0.024104988	0.20659986	0.04642436	0.32225454
469	46900	0.03333225	0.19886537	0.053218998	0.31755227
470	47000	0.03377695	0.1979973	0.036528014	0.3213991
471	47100	0.026095152	0.22160731	0.039860837	0.32154092
472	47200	0.026704904	0.22133096	0.031581625	0.32372802
473	47300	0.024225837	0.21479745	0.04146688	0.31756908
474	47400	0.026241131	0.21762967	0.037298992	0.31937316
475	47500	0.022378026	0.2160281	0.03993184	0.31942812
476	47600	0.029242277	0.20396823	0.03215312	0.32183248
477	47700	0.03034848	0.20820725	0.032755125	0.32122794
478	47800	0.02301061	0.19629179	0.033340655	0.32059705
479	47900	0.022613507	0.20796205	0.03508148	0.3201949
480	48000	0.02523066	0.20943387	0.041570235	0.31869882
481	48100	0.0369987	0.20095006	0.04971446	0.3187818
