#epoch	step	MAE/at	MAEF	Val_MAE/at	Val_MAEF
1	100	0.041213088	0.4168037	0.042753603	0.37239012
2	200	0.025319528	0.26012868	0.026171876	0.24857812
3	300	0.022135973	0.22156456	0.022271728	0.21575455
4	400	0.015786828	0.18946896	0.016567994	0.19622181
5	500	0.009125373	0.19041017	0.0077682496	0.17872825
6	600	0.017670047	0.16982608	0.01882477	0.16531266
7	700	0.017614577	0.16376221	0.025553895	0.15507911
8	800	0.007966325	0.16355577	0.01130066	0.1507813
9	900	0.014385195	0.1478025	0.01746521	0.14505532
10	1000	0.0139404535	0.14172104	0.021580506	0.13650098
11	1100	0.017942907	0.1383107	0.024365235	0.12982774
12	1200	0.012613693	0.13727972	0.011735535	0.1258039
13	1300	0.014435165	0.1293795	0.011682129	0.12144579
14	1400	0.008607379	0.12672947	0.007951356	0.11706201
15	1500	0.00939128	0.13151063	0.009721375	0.1191719
16	1600	0.013134028	0.118089125	0.011607361	0.11060903
17	1700	0.00949193	0.122359686	0.005609131	0.10991867
18	1800	0.010339795	0.10780524	0.024716187	0.10730889
19	1900	0.01071559	0.109317675	0.021945192	0.105742835
20	2000	0.015986567	0.10878456	0.027200317	0.104432054
21	2100	0.013262296	0.10165028	0.003869629	0.101284735
22	2200	0.012876634	0.10543492	0.0056015016	0.097903505
23	2300	0.0062769023	0.09885999	0.0087509155	0.0956947
24	2400	0.0106820185	0.10276612	0.01010437	0.09469905
25	2500	0.0119293695	0.09439626	0.026531983	0.094441526
26	2600	0.009767456	0.10212442	0.0076293945	0.09405734
27	2700	0.009329589	0.09320596	0.0099456785	0.09785775
28	2800	0.0067921113	0.08957196	0.019491578	0.09331917
29	2900	0.021369457	0.08810052	0.033714294	0.09286162
30	3000	0.012496722	0.08925707	0.023518372	0.090116054
31	3100	0.009127679	0.08817469	0.0056427005	0.08976706
32	3200	0.012132392	0.09031016	0.03588562	0.08637303
33	3300	0.016563147	0.08745991	0.009129333	0.08583329
34	3400	0.008659928	0.08467609	0.008262634	0.0856141
35	3500	0.0125837475	0.08112045	0.01893921	0.08372957
36	3600	0.0092547275	0.088741936	0.011038208	0.08420728
37	3700	0.01404598	0.08417429	0.0037658692	0.083116874
38	3800	0.008544867	0.083691165	0.010618592	0.083071336
39	3900	0.011197695	0.086038396	0.015838623	0.09266254
40	4000	0.012075653	0.082711846	0.018173218	0.08378003
41	4100	0.009267171	0.0801995	0.00423584	0.081784286
42	4200	0.0074302237	0.081614375	0.004490662	0.08154752
43	4300	0.009384223	0.082666256	0.00730896	0.079909
44	4400	0.011560087	0.07846328	0.008129883	0.07957333
45	4500	0.0148436	0.078088626	0.006134033	0.07876128
46	4600	0.012942765	0.080745	0.019880677	0.0789912
47	4700	0.018158728	0.07808801	0.01744995	0.07771886
48	4800	0.009308511	0.07813554	0.0199646	0.084269255
49	4900	0.010163311	0.07453613	0.005838013	0.079599924
50	5000	0.007035964	0.073108554	0.0042404174	0.0774434
51	5100	0.018829495	0.08082156	0.0188385	0.07867472
52	5200	0.010679942	0.07397415	0.010998535	0.07728484
53	5300	0.01076651	0.07068863	0.009928894	0.07826743
54	5400	0.007363525	0.070057414	0.0038864135	0.075019166
55	5500	0.012483811	0.07497075	0.0096527105	0.07482504
56	5600	0.007906195	0.0767677	0.0048110965	0.08319323
57	5700	0.009171347	0.07501782	0.006768799	0.074588045
58	5800	0.020073086	0.07151397	0.012960816	0.07788683
59	5900	0.0071922243	0.07055629	0.0033309937	0.07483617
60	6000	0.0071812044	0.07552411	0.009236145	0.0750235
61	6100	0.014591556	0.07087674	0.013966369	0.07405421
62	6200	0.00705056	0.069495164	0.0077941897	0.0730102
63	6300	0.007302561	0.06893032	0.0062057497	0.072920226
64	6400	0.0076856916	0.07015789	0.009931946	0.075241864
65	6500	0.010639732	0.066178225	0.021018982	0.074674934
66	6600	0.0069782473	0.066623986	0.0033569336	0.07244234
67	6700	0.009617452	0.06645141	0.0055664065	0.07285346
68	6800	0.009950854	0.06705294	0.003251648	0.07162156
69	6900	0.018501127	0.068103924	0.020429993	0.07179097
70	7000	0.0118419165	0.07007593	0.020217896	0.07605464
71	7100	0.008070241	0.06477222	0.008078003	0.07208622
72	7200	0.008445309	0.068274856	0.0037475587	0.070564464
73	7300	0.008275331	0.0632812	0.005995178	0.06978593
74	7400	0.010674452	0.06797204	0.0045806887	0.07376104
75	7500	0.008667061	0.06829508	0.0026550293	0.069484495
76	7600	0.008486106	0.06365863	0.011207581	0.07082979
77	7700	0.010283455	0.06685914	0.019818116	0.0690469
78	7800	0.021535851	0.06698922	0.030903626	0.06804904
79	7900	0.016011504	0.06838359	0.01959381	0.071587525
80	8000	0.007906746	0.06371893	0.016157532	0.07509377
81	8100	0.008476828	0.06360373	0.008493043	0.06955201
82	8200	0.0101383645	0.06559908	0.0043640137	0.0677433
83	8300	0.016294442	0.06722322	0.010923767	0.068681575
84	8400	0.005464594	0.0633171	0.0032348633	0.07167546
85	8500	0.01233067	0.06527598	0.010388183	0.06567758
86	8600	0.010678356	0.05827807	0.0025878907	0.06715832
87	8700	0.009156011	0.06451169	0.006176758	0.06880931
88	8800	0.0071197497	0.060253274	0.010009766	0.0677237
89	8900	0.010322944	0.06479444	0.0038665773	0.06720015
90	9000	0.008683462	0.062055085	0.002772522	0.065223075
91	9100	0.0095122615	0.061677087	0.009396362	0.06541177
92	9200	0.0048933676	0.061119575	0.002871704	0.07204144
93	9300	0.0058590327	0.06125908	0.0143966675	0.06459822
94	9400	0.010518569	0.06744679	0.03151703	0.067694515
95	9500	0.011469477	0.06391803	0.0047088624	0.065161556
96	9600	0.008850362	0.061863538	0.0031188966	0.06619509
97	9700	0.011510685	0.05666849	0.021479798	0.06672492
98	9800	0.0054806494	0.06322027	0.0070907595	0.06497475
99	9900	0.004851464	0.06467075	0.0027297975	0.07081769
100	10000	0.0072988705	0.060733784	0.004174805	0.06495295
101	10100	0.012203686	0.06357188	0.031936646	0.07513657
102	10200	0.013860786	0.05744011	0.003088379	0.06320227
103	10300	0.0073120063	0.059407882	0.009260559	0.0622427
104	10400	0.005127577	0.060565084	0.003251648	0.06190967
105	10500	0.010538077	0.06317232	0.011244202	0.0672298
106	10600	0.0051720985	0.061962035	0.011857606	0.06238847
107	10700	0.009354672	0.06594051	0.015359498	0.063691564
108	10800	0.003911063	0.057286624	0.0025573731	0.06184215
109	10900	0.0056675114	0.059680536	0.0024017335	0.06293151
110	11000	0.010828304	0.06497988	0.012464905	0.06611104
111	11100	0.011249968	0.058068916	0.008000183	0.06361618
112	11200	0.006282993	0.06268108	0.01280365	0.071525
113	11300	0.009922446	0.058915056	0.0062774657	0.0630975
114	11400	0.0077894134	0.061205387	0.012379455	0.060926132
115	11500	0.0053696497	0.05593656	0.012721253	0.06458861
116	11600	0.0060770675	0.055265397	0.004798889	0.061290536
117	11700	0.009794157	0.059137847	0.0072875977	0.060542196
118	11800	0.011946329	0.060045674	0.010588074	0.060320795
119	11900	0.0053216754	0.05566145	0.006390381	0.063173786
120	12000	0.0076950947	0.056701824	0.0025634766	0.06512673
121	12100	0.0077007026	0.057071093	0.0018951417	0.063213244
122	12200	0.016022544	0.059119944	0.012944031	0.06010957
123	12300	0.006501332	0.0583695	0.0021789551	0.06042608
124	12400	0.010352269	0.06111368	0.01674347	0.06438946
125	12500	0.007954559	0.0605356	0.014006043	0.061874487
126	12600	0.012896675	0.06128914	0.0041900636	0.061529767
127	12700	0.006062296	0.055982288	0.0014129638	0.059625868
128	12800	0.0072196135	0.056325678	0.003048706	0.06271744
129	12900	0.005451233	0.058465745	0.002581787	0.061898425
130	13000	0.011935346	0.057218272	0.0074646	0.05889479
131	13100	0.008079016	0.061275646	0.013212586	0.05932387
132	13200	0.009734492	0.056839075	0.0042129518	0.06368989
133	13300	0.006377011	0.054267928	0.005343628	0.058498353
134	13400	0.0049247537	0.05458011	0.0028503418	0.0604522
135	13500	0.012304749	0.05730084	0.0040908814	0.06434962
136	13600	0.009623257	0.055772744	0.0015274048	0.058695138
137	13700	0.0038674772	0.052747644	0.0021377564	0.058586538
138	13800	0.010762863	0.05593845	0.0030197145	0.062233813
139	13900	0.004077335	0.05659807	0.0043411255	0.061227735
140	14000	0.0046936567	0.056573376	0.0020736696	0.05976029
141	14100	0.005259818	0.056018542	0.0015533448	0.05781842
142	14200	0.007639669	0.059289213	0.0032867433	0.05858389
143	14300	0.0074499357	0.056504205	0.012382507	0.05826285
144	14400	0.009333268	0.0550025	0.0013137817	0.05848813
145	14500	0.008236649	0.054496814	0.0042907717	0.061980806
146	14600	0.004958973	0.052442748	0.0036987306	0.06197751
147	14700	0.006719958	0.055820223	0.008566285	0.061982963
148	14800	0.012630346	0.05711659	0.028645325	0.059859987
149	14900	0.009074026	0.05743612	0.008973694	0.057766456
150	15000	0.004677015	0.054594453	0.003540039	0.06097097
151	15100	0.008872505	0.055808365	0.0083175665	0.058788765
152	15200	0.007550145	0.05655066	0.0012390137	0.058878474
153	15300	0.0033035302	0.053433016	0.0018356324	0.056724563
154	15400	0.0120283915	0.056941506	0.012364197	0.069677636
155	15500	0.0074440255	0.05255371	0.010128784	0.056650728
156	15600	0.00892866	0.055616733	0.0041259765	0.056386705
157	15700	0.017436393	0.05201461	0.032229614	0.06157695
158	15800	0.008687616	0.050653916	0.012728882	0.05829799
159	15900	0.005214393	0.05317647	0.015026855	0.05627165
160	16000	0.008285412	0.05586426	0.013093567	0.061123904
161	16100	0.012677383	0.053292472	0.0130172735	0.058783203
162	16200	0.007387734	0.052294374	0.013993836	0.05842087
163	16300	0.0065506836	0.051150803	0.0066879275	0.05635847
164	16400	0.005026989	0.054597452	0.002708435	0.05848113
165	16500	0.0057335333	0.054444548	0.0022277832	0.057319853
166	16600	0.0053019873	0.051195685	0.007217407	0.05677063
167	16700	0.0048725638	0.05327725	0.005670166	0.058251
168	16800	0.0057344316	0.0530926	0.007136536	0.05950197
169	16900	0.007533119	0.0524149	0.00345459	0.05656083
170	17000	0.009480554	0.051996537	0.0038772584	0.057882242
171	17100	0.0072888476	0.04904507	0.0034942627	0.058028724
172	17200	0.008671126	0.05359059	0.0016220093	0.058853153
173	17300	0.011070037	0.058211222	0.0032257081	0.055977333
174	17400	0.006350999	0.056195706	0.005873108	0.057267796
175	17500	0.006446174	0.05270758	0.00834198	0.058297534
176	17600	0.0064375047	0.052497167	0.0051376345	0.05807433
177	17700	0.0039531393	0.054852676	0.002507019	0.05917437
178	17800	0.00465886	0.05343823	0.00866394	0.05636101
179	17900	0.011066332	0.05602339	0.004385376	0.06414849
180	18000	0.0117864655	0.04953701	0.007040405	0.055773802
181	18100	0.0067393277	0.051090993	0.010987855	0.056223333
182	18200	0.008571035	0.051811185	0.023013307	0.055156384
183	18300	0.011246044	0.052138295	0.019754028	0.056059163
184	18400	0.0052251117	0.050472874	0.0017745972	0.057557724
185	18500	0.004675004	0.05534943	0.0023132325	0.0631804
186	18600	0.005680471	0.049069468	0.0027389526	0.055082954
187	18700	0.009557736	0.053316195	0.003442383	0.053558383
188	18800	0.0042850985	0.05345364	0.0046142577	0.056557458
189	18900	0.0071368255	0.05180794	0.0029357912	0.055185348
190	19000	0.0047082016	0.05366524	0.0010955811	0.060232077
191	19100	0.0070526903	0.04886566	0.008792114	0.055083383
192	19200	0.0060659535	0.048888892	0.004095459	0.060177527
193	19300	0.004733924	0.048173174	0.0015899659	0.05349999
194	19400	0.0073097837	0.049698472	0.0073944093	0.057574637
195	19500	0.0044090594	0.055744372	0.0039138794	0.056773525
196	19600	0.010592538	0.05384772	0.0044403076	0.060987134
197	19700	0.009377303	0.05005178	0.02159729	0.05437766
198	19800	0.004992646	0.048254054	0.005760193	0.053318694
199	19900	0.010268185	0.049596544	0.015791321	0.05351323
200	20000	0.008687681	0.04911333	0.018803407	0.05412452
201	20100	0.0055933595	0.04710153	0.004197693	0.054269455
202	20200	0.0091799	0.049804278	0.01631012	0.052758608
203	20300	0.008058298	0.05560786	0.013966369	0.057831895
204	20400	0.007861167	0.04757231	0.0033355714	0.05289282
205	20500	0.003289544	0.051584587	0.007891846	0.054387297
206	20600	0.008539783	0.049396057	0.0017868042	0.052703768
207	20700	0.008562542	0.04761768	0.002632141	0.053454056
208	20800	0.0041056206	0.04886229	0.0057159425	0.05483838
209	20900	0.010634597	0.05163961	0.002079773	0.053948253
210	21000	0.0063072233	0.048613228	0.00521698	0.052719135
211	21100	0.009075845	0.046430655	0.011309815	0.05289177
212	21200	0.0033462592	0.049770202	0.0019943237	0.05228698
213	21300	0.0063456153	0.05172066	0.0015289307	0.055455714
214	21400	0.007245755	0.05097886	0.0048965453	0.053759407
215	21500	0.008218357	0.050607845	0.010583497	0.054786567
216	21600	0.005686287	0.049206547	0.0065979003	0.05339163
217	21700	0.0044195075	0.045383222	0.0019058228	0.052089296
218	21800	0.01056414	0.0519004	0.020301819	0.0553355
219	21900	0.008602746	0.052181385	0.0037292482	0.052320823
220	22000	0.012177115	0.04677409	0.008628845	0.052457914
221	22100	0.0047350205	0.04794605	0.0045440677	0.051663015
222	22200	0.0034040136	0.04714181	0.0015731811	0.05510159
223	22300	0.0050523784	0.048075896	0.0072280886	0.05112519
224	22400	0.006266908	0.048229225	0.0057006837	0.051415157
225	22500	0.004204633	0.048339345	0.0015838624	0.054537695
226	22600	0.004680805	0.04936152	0.0020385743	0.05205241
227	22700	0.009349201	0.047603823	0.019317627	0.050902013
228	22800	0.0055753696	0.0484141	0.0042434693	0.051898282
229	22900	0.0050255423	0.050358344	0.001397705	0.05707151
230	23000	0.0071895025	0.04635762	0.00844574	0.05120647
231	23100	0.0037549043	0.04738827	0.0070480346	0.052189358
232	23200	0.0072488626	0.047388703	0.008291626	0.05241344
233	23300	0.004710556	0.049442947	0.0054122927	0.052553244
234	23400	0.011304991	0.048426043	0.0030334473	0.052793942
235	23500	0.004480982	0.045361247	0.009155273	0.052998096
236	23600	0.0116225	0.047110904	0.0030044557	0.051912732
237	23700	0.004126783	0.04412205	0.0030822754	0.052612323
238	23800	0.0034043412	0.0534238	0.002194214	0.054382246
239	23900	0.0054217037	0.046149906	0.009220886	0.051054094
240	24000	0.005990824	0.045925897	0.005218506	0.049816787
241	24100	0.008367317	0.044923842	0.0018966675	0.051273324
242	24200	0.007000027	0.04659703	0.012426758	0.051745117
243	24300	0.005584648	0.045631416	0.004174805	0.05053143
244	24400	0.01086049	0.052097928	0.0026687623	0.053851347
245	24500	0.0053688446	0.045927342	0.0044555664	0.050762586
246	24600	0.0035417527	0.045320682	0.002445984	0.050833125
247	24700	0.0049877665	0.04789661	0.004966736	0.053002253
248	24800	0.0072622276	0.051528815	0.002584839	0.06154533
249	24900	0.006965125	0.04464402	0.0060073854	0.049871944
250	25000	0.008553051	0.045410372	0.0036361695	0.050768435
251	25100	0.005339436	0.04613782	0.0068893433	0.05094159
252	25200	0.005748048	0.045113616	0.004376221	0.050979737
253	25300	0.0028568346	0.04750878	0.0014648438	0.052556217
254	25400	0.004483634	0.044891655	0.0015182495	0.05146319
255	25500	0.0038884492	0.04408502	0.0010223389	0.05113516
256	25600	0.0033861017	0.048701353	0.0018325805	0.049890567
257	25700	0.0058967452	0.04708354	0.005143738	0.053946793
258	25800	0.0066334116	0.04293833	0.008602905	0.049568783
259	25900	0.0057755047	0.04490066	0.0021316528	0.04989253
260	26000	0.013973664	0.047338013	0.017193604	0.05094739
261	26100	0.0034843583	0.044324122	0.0018157959	0.049649462
262	26200	0.006581448	0.046365764	0.0017242432	0.05739637
263	26300	0.0037457435	0.044253163	0.0042526247	0.049484264
264	26400	0.00978218	0.043626	0.0116790775	0.049829435
265	26500	0.0025329683	0.045296255	0.006884766	0.052669946
266	26600	0.009302664	0.0455858	0.021240234	0.051035415
267	26700	0.010409685	0.047196645	0.011177063	0.04988389
268	26800	0.005140835	0.046345044	0.00913086	0.05115689
269	26900	0.004982179	0.045338083	0.0065292357	0.051462714
270	27000	0.009654377	0.04274093	0.015167236	0.04966875
271	27100	0.0034336979	0.045262095	0.0076858522	0.04925225
272	27200	0.0029896216	0.04733428	0.0049987794	0.050520167
273	27300	0.0029536965	0.044339534	0.0015640259	0.050004475
274	27400	0.0055204877	0.046857964	0.008276368	0.053627156
275	27500	0.0061472664	0.04514767	0.011799621	0.050844632
276	27600	0.0032596462	0.04795459	0.0042510987	0.054475375
277	27700	0.0046985997	0.044180676	0.0077713015	0.04856638
278	27800	0.00513238	0.044333316	0.0059906007	0.049585547
279	27900	0.0063003744	0.04662587	0.006578064	0.048907865
280	28000	0.0076428605	0.044051252	0.010745239	0.04920974
