#epoch	step	MAE/at	MAEF	Val_MAE/at	Val_MAEF
59	59000	0.063764445	0.23424973	0.06418488	0.2531924
60	60000	0.0581057	0.22125329	0.06969514	0.2526709
61	61000	0.060358543	0.22873795	0.05978215	0.25109982
62	62000	0.059052795	0.22961718	0.062767036	0.2558976
63	63000	0.06250735	0.22195636	0.06710293	0.25101227
64	64000	0.06312608	0.22234157	0.066201255	0.25323007
65	65000	0.056587934	0.21938844	0.061098732	0.25404185
66	66000	0.06265173	0.2218672	0.061527137	0.24924828
67	67000	0.061158154	0.23285481	0.06086992	0.24912678
68	68000	0.063871	0.2271446	0.06829535	0.2546948
69	69000	0.058333047	0.21194917	0.06283198	0.25195095
70	70000	0.06611955	0.22416243	0.09023247	0.2580622
71	71000	0.060461428	0.21783991	0.06759699	0.2515486
72	72000	0.05954748	0.21606827	0.059569065	0.25181788
73	73000	0.05888694	0.21500961	0.05813246	0.25100306
74	74000	0.05799956	0.21970728	0.059022445	0.24665932
75	75000	0.06380668	0.21680483	0.08695509	0.25130862
76	76000	0.058721025	0.21441093	0.059868846	0.24843138
77	77000	0.060173705	0.22192869	0.077126905	0.252937
78	78000	0.06004243	0.21537659	0.061909255	0.24659741
79	79000	0.06387745	0.22775522	0.05836841	0.26006088
80	80000	0.06136644	0.21917407	0.07236663	0.2470472
81	81000	0.057928342	0.21980849	0.05827685	0.24989785
82	82000	0.061395243	0.22491586	0.068723924	0.26009926
83	83000	0.06561618	0.22729291	0.05945643	0.24762093
84	84000	0.063008875	0.21051414	0.06429668	0.24814124
85	85000	0.06633455	0.22311312	0.064268306	0.2499244
86	86000	0.05441059	0.21462883	0.064952284	0.24940766
87	87000	0.059332676	0.21295135	0.06378215	0.25000042
88	88000	0.058149207	0.22249554	0.060401764	0.24842976
89	89000	0.060582016	0.2204946	0.057233457	0.25060737
90	90000	0.060428146	0.23024343	0.061225474	0.25223216
91	91000	0.061068654	0.22538054	0.059108973	0.24838275
92	92000	0.057529695	0.21426433	0.07647195	0.24639669
93	93000	0.060446627	0.2194912	0.06325144	0.24783997
94	94000	0.058593962	0.22181952	0.06471869	0.25287268
95	95000	0.058563747	0.21819434	0.05911189	0.25167304
96	96000	0.059110384	0.21831831	0.055877596	0.24777311
97	97000	0.058085937	0.21483712	0.058724016	0.24861237
98	98000	0.05695631	0.21790159	0.059644524	0.24716732
99	99000	0.06355212	0.21587633	0.05880237	0.2491627
100	100000	0.056779545	0.21526074	0.06552469	0.24528527
101	101000	0.061134808	0.21431847	0.06014707	0.2477656
102	102000	0.058180325	0.21219814	0.059070658	0.24829441
103	103000	0.059078746	0.22111207	0.057967197	0.24715638
104	104000	0.0558051	0.22035217	0.05620157	0.24565968
105	105000	0.05859689	0.22430955	0.05584187	0.24991065
106	106000	0.06168546	0.22177304	0.057734735	0.25145537
107	107000	0.058272034	0.21952343	0.055642832	0.24979456
108	108000	0.06853852	0.21512169	0.06932503	0.24665564
109	109000	0.058258045	0.21511632	0.06775718	0.24623351
110	110000	0.05578512	0.21589807	0.06261977	0.24782275
111	111000	0.05870072	0.20767286	0.063577116	0.24841186
112	112000	0.06266581	0.21697229	0.06312892	0.24542804
113	113000	0.059606105	0.21235295	0.062206827	0.2479816
114	114000	0.058198035	0.21626957	0.057784617	0.24557136
115	115000	0.056699287	0.21875983	0.057211127	0.24969503
116	116000	0.056805357	0.21306434	0.062005956	0.24581315
117	117000	0.06829795	0.20753162	0.06718559	0.24583122
118	118000	0.05706889	0.20575632	0.057558138	0.24295753
119	119000	0.051798183	0.21113095	0.054833043	0.24720077
120	120000	0.05326297	0.20294775	0.060915597	0.24452235
121	121000	0.05651359	0.21216837	0.06330698	0.2527741
122	122000	0.056942925	0.20914842	0.055454154	0.2464403
123	123000	0.05964205	0.21111855	0.063170835	0.24874827
124	124000	0.06384347	0.21192439	0.058031607	0.24881686
125	125000	0.056212418	0.21609998	0.06800652	0.24687847
126	126000	0.057428192	0.20957227	0.08740661	0.2524345
127	127000	0.060277544	0.21545851	0.06714143	0.25258192
128	128000	0.0547351	0.20447813	0.055459127	0.24428394
129	129000	0.06647965	0.21948099	0.059599526	0.24519268
130	130000	0.06163367	0.21779463	0.061187584	0.24804416
131	131000	0.052858554	0.21272391	0.052832916	0.2472137
132	132000	0.056589846	0.21937802	0.055560976	0.24983162
133	133000	0.058423534	0.21102285	0.058413178	0.24794848
134	134000	0.06187641	0.21381715	0.0691574	0.24586827
135	135000	0.05796966	0.21902628	0.0649414	0.24693157
136	136000	0.05516569	0.20679	0.06607252	0.24862479
137	137000	0.059799585	0.21578254	0.057759635	0.249323
138	138000	0.053767912	0.20850168	0.063348055	0.24554203
139	139000	0.055331327	0.22162752	0.059941597	0.2436489
140	140000	0.058459166	0.2139159	0.057059765	0.25617507
141	141000	0.058028772	0.21663865	0.066272035	0.24736446
142	142000	0.05430661	0.2092891	0.055063132	0.24565287
143	143000	0.056420777	0.21478036	0.05487143	0.24454933
144	144000	0.05734707	0.21546495	0.05530431	0.25029388
145	145000	0.05677439	0.21187486	0.058205325	0.24749258
146	146000	0.05822066	0.21411715	0.0774625	0.24515207
147	147000	0.05412872	0.19892418	0.061312195	0.24999674
148	148000	0.054999053	0.21048334	0.058485482	0.24558504
149	149000	0.054511067	0.2022723	0.056044396	0.24328327
150	150000	0.055986643	0.21273182	0.056816623	0.24752732
151	151000	0.058342412	0.2007073	0.0675169	0.2462823
152	152000	0.056642927	0.21142599	0.06346566	0.249532
153	153000	0.050679624	0.20946832	0.053402003	0.24696267
154	154000	0.057182584	0.21792671	0.059760656	0.24364346
155	155000	0.054438274	0.21156162	0.058736708	0.24330501
156	156000	0.059720743	0.20220749	0.06125006	0.2459134
157	157000	0.058325578	0.21095215	0.06720578	0.24454796
158	158000	0.055593196	0.2143449	0.063366964	0.24726772
159	159000	0.058244593	0.20125842	0.05679977	0.24437493
160	160000	0.05756802	0.21247086	0.060075182	0.24652874
161	161000	0.059840824	0.22015606	0.061490085	0.24949193
162	162000	0.05855337	0.2036304	0.0583987	0.24506386
163	163000	0.054811005	0.19730355	0.05563164	0.24645679
164	164000	0.057145648	0.20254366	0.05882411	0.2439144
165	165000	0.05442461	0.21341947	0.054256596	0.24733248
166	166000	0.054743763	0.21480018	0.06315014	0.24583733
167	167000	0.05290242	0.2082821	0.064049505	0.24764386
168	168000	0.05860671	0.20894285	0.055402502	0.24388325
169	169000	0.054832462	0.19814189	0.05300755	0.24198686
170	170000	0.05720556	0.21443242	0.054563615	0.2469534
171	171000	0.05564483	0.2098872	0.06697015	0.25257477
172	172000	0.057931185	0.21269657	0.059181694	0.2404599
173	173000	0.06549665	0.20940611	0.053478245	0.24913777
174	174000	0.053681687	0.20902233	0.052625563	0.24772279
175	175000	0.055927824	0.20286977	0.06279428	0.24271074
176	176000	0.057106107	0.2040442	0.074141115	0.24479276
177	177000	0.05594056	0.20463055	0.05646125	0.24171142
178	178000	0.05523547	0.20657596	0.06116976	0.2439575
179	179000	0.05511179	0.20653516	0.05526944	0.24326676
180	180000	0.05550134	0.2014731	0.059621	0.24635698
181	181000	0.060486738	0.21144313	0.06624631	0.24313214
182	182000	0.053152736	0.20459989	0.059318703	0.24297075
183	183000	0.055598956	0.21381699	0.05198599	0.24572827
184	184000	0.053013124	0.20754105	0.059237193	0.24276215
185	185000	0.05322784	0.19787152	0.059008267	0.24205482
186	186000	0.05797127	0.20657262	0.05989153	0.2455488
187	187000	0.05330998	0.20424269	0.054771286	0.2428207
188	188000	0.057022516	0.21766613	0.057832215	0.24437879
189	189000	0.055860635	0.20905757	0.056101985	0.2418269
190	190000	0.054826535	0.20621079	0.0555053	0.24585284
191	191000	0.05341214	0.20056972	0.053718966	0.24100824
192	192000	0.05440859	0.20800018	0.05649898	0.24356002
193	193000	0.056704577	0.20091191	0.058433585	0.24519391
194	194000	0.05732981	0.20389389	0.05431776	0.24265929
195	195000	0.054923635	0.20913534	0.055882603	0.24046682
196	196000	0.058643784	0.21738766	0.058830936	0.24143879
197	197000	0.05860924	0.20061843	0.055499177	0.24001792
198	198000	0.0547256	0.20930603	0.056172065	0.24349605
199	199000	0.057067506	0.21226417	0.057586055	0.2431738
200	200000	0.053298563	0.20160046	0.05825594	0.24474768
201	201000	0.05386628	0.20694411	0.05472374	0.2428591
202	202000	0.060054306	0.19863892	0.10094765	0.24348204
203	203000	0.060365286	0.20078295	0.065816455	0.24073197
204	204000	0.057177447	0.20690936	0.059415586	0.2443091
205	205000	0.054315083	0.20076536	0.05394395	0.24235676
206	206000	0.053092025	0.20108208	0.057609193	0.2444576
207	207000	0.05601126	0.21294355	0.053796794	0.24396026
208	208000	0.053534944	0.20150559	0.05849292	0.24363616
209	209000	0.053137645	0.19841614	0.056444477	0.24233022
210	210000	0.058420982	0.20460708	0.05848204	0.23986351
211	211000	0.061713528	0.20669936	0.057564754	0.2424069
212	212000	0.05791646	0.21289888	0.073511764	0.2446165
213	213000	0.04960605	0.20266193	0.055620585	0.24764617
214	214000	0.05678143	0.20837513	0.062332656	0.24089904
215	215000	0.05234007	0.2021718	0.05749446	0.2408116
216	216000	0.053329844	0.19807512	0.05919438	0.24068053
217	217000	0.0550847	0.21390864	0.061665524	0.24298665
218	218000	0.05358306	0.20559837	0.053664844	0.24960473
219	219000	0.05648837	0.2056458	0.05963851	0.24290136
220	220000	0.052143794	0.20753892	0.055446763	0.2457045
221	221000	0.055014413	0.202651	0.060927138	0.24217238
222	222000	0.054687154	0.20794764	0.0538656	0.24460536
223	223000	0.051380046	0.19875862	0.05619175	0.23986582
224	224000	0.058632847	0.21242844	0.055189513	0.23930912
225	225000	0.049834944	0.20287666	0.060182128	0.24364135
226	226000	0.05563603	0.19353427	0.05352369	0.23974347
227	227000	0.06350137	0.20416696	0.0646762	0.24101977
228	228000	0.05837852	0.19408867	0.05429417	0.2398881
229	229000	0.052707	0.20148177	0.053168733	0.24389349
230	230000	0.06381079	0.20672448	0.07857897	0.24284106
231	231000	0.05739995	0.20334409	0.05262884	0.24109706
232	232000	0.053397182	0.19610715	0.057224374	0.24342369
233	233000	0.051991336	0.1975784	0.062379166	0.24191442
234	234000	0.054801535	0.20444874	0.061363686	0.24229726
235	235000	0.0560372	0.21020073	0.05984536	0.2474875
236	236000	0.054753073	0.1944471	0.05221515	0.24303503
237	237000	0.05324483	0.20101367	0.051430065	0.245345
238	238000	0.056137465	0.20946997	0.053921826	0.24271539
239	239000	0.0524251	0.19858873	0.05563029	0.24083129
240	240000	0.05558802	0.21019396	0.05374142	0.24492086
241	241000	0.05682671	0.19959866	0.067171335	0.24280731
242	242000	0.056389444	0.1969071	0.07972384	0.25286055
243	243000	0.054861683	0.19919209	0.054789495	0.24140297
244	244000	0.05167736	0.19921471	0.054059602	0.24137914
245	245000	0.051325813	0.19770329	0.053808495	0.24600124
246	246000	0.05643745	0.20625469	0.053290054	0.2427672
247	247000	0.050710797	0.20036942	0.05308683	0.23890665
248	248000	0.061948635	0.20067875	0.066203624	0.24568808
249	249000	0.05184533	0.20544592	0.053154472	0.24763645
250	250000	0.04990974	0.19131306	0.0516913	0.24029686
251	251000	0.06285861	0.20154506	0.050872553	0.24154246
252	252000	0.058828004	0.20872171	0.053614747	0.24144647
253	253000	0.057565786	0.20217478	0.07015194	0.24151975
254	254000	0.05673437	0.20445266	0.06999677	0.24249636
255	255000	0.055490162	0.2014106	0.06407462	0.24404873
256	256000	0.054219734	0.1983763	0.0551116	0.23757476
257	257000	0.051120535	0.19709174	0.0549313	0.24263138
258	258000	0.051443215	0.20101796	0.056481138	0.23944409
259	259000	0.05643601	0.20981127	0.059275888	0.24376072
260	260000	0.05732545	0.20203194	0.052701365	0.24093297
261	261000	0.05940814	0.20329022	0.067171596	0.24116625
262	262000	0.053192597	0.20260337	0.05537466	0.2406631
263	263000	0.051477186	0.20059013	0.053631455	0.24186788
264	264000	0.05331701	0.19780862	0.054181285	0.24164216
265	265000	0.053115264	0.20515619	0.056097046	0.24285136
266	266000	0.05748737	0.20755312	0.053724058	0.23897547
267	267000	0.05649283	0.2015368	0.05337368	0.2393746
268	268000	0.05545737	0.20887911	0.058410924	0.24793497
269	269000	0.05084081	0.19597402	0.068696216	0.23937145
270	270000	0.052825563	0.19199625	0.051964223	0.23947209
271	271000	0.051690146	0.20066233	0.05148731	0.23845915
272	272000	0.057152115	0.20680305	0.052500207	0.23891701
273	273000	0.052665282	0.20098872	0.05340241	0.24084146
274	274000	0.055033434	0.20457058	0.053554464	0.23822594
275	275000	0.055475473	0.19768012	0.053634517	0.23919861
276	276000	0.04978884	0.19962913	0.059953026	0.23849508
277	277000	0.056894813	0.19987401	0.057950556	0.24145684
278	278000	0.050002802	0.18697304	0.054333825	0.23621084
279	279000	0.055547994	0.20183386	0.052483775	0.24317676
280	280000	0.05030135	0.19932795	0.055305887	0.2450436
281	281000	0.055331636	0.20023863	0.06909229	0.23927744
282	282000	0.050467122	0.20501167	0.057608776	0.24113427
283	283000	0.05586665	0.20359793	0.061109614	0.23793235
284	284000	0.051761337	0.20094591	0.05287247	0.24013062
285	285000	0.05130126	0.20801713	0.06063261	0.24391198
286	286000	0.05311165	0.19835798	0.05459151	0.24199814
287	287000	0.052789714	0.20323063	0.0552038	0.24216437
288	288000	0.052551378	0.20515558	0.054506723	0.24081334
289	289000	0.05165927	0.20100488	0.05576409	0.23697531
290	290000	0.052291498	0.1984181	0.05440652	0.23635653
291	291000	0.0576176	0.20189178	0.070659265	0.23769794
292	292000	0.05205247	0.20263445	0.054593813	0.24011748
293	293000	0.05368953	0.20213899	0.052679464	0.24242839
294	294000	0.054343533	0.19164357	0.05524513	0.24303417
295	295000	0.055045016	0.2034977	0.057098974	0.24558312
296	296000	0.053184934	0.20680946	0.053592134	0.23780428
297	297000	0.049384754	0.2029865	0.055307604	0.24446802
298	298000	0.058031872	0.20370337	0.05515944	0.24072382
299	299000	0.049357384	0.19164087	0.054414004	0.23875722
300	300000	0.0533957	0.20044295	0.05327768	0.23735447
301	301000	0.052307066	0.1982061	0.051696945	0.24151008
302	302000	0.053507812	0.20888525	0.055495225	0.24650067
303	303000	0.052996427	0.1941753	0.06156086	0.23783809
304	304000	0.051525537	0.1920135	0.051736027	0.24048555
305	305000	0.05007693	0.20173362	0.05156205	0.23899208
306	306000	0.053608473	0.20274551	0.052391484	0.23830448
307	307000	0.055329442	0.19508842	0.051860966	0.23850928
308	308000	0.056205094	0.19687957	0.051503394	0.23826401
309	309000	0.052408494	0.19526136	0.05313816	0.24081595
310	310000	0.056879856	0.19648919	0.06142007	0.24204932
311	311000	0.051147796	0.19084968	0.05614657	0.23839292
312	312000	0.052283414	0.20035891	0.056669973	0.24056692
313	313000	0.051572792	0.1855954	0.048798237	0.23825672
314	314000	0.051198132	0.19825326	0.05365555	0.2383792
315	315000	0.0506195	0.19167817	0.052434567	0.2365634
316	316000	0.051127166	0.19735134	0.056401215	0.2374151
317	317000	0.048184507	0.18926765	0.05184275	0.24147825
318	318000	0.050628543	0.1926318	0.054131538	0.2382675
319	319000	0.052111484	0.19686714	0.05161628	0.23757298
320	320000	0.055890143	0.20315672	0.05237273	0.2398654
321	321000	0.054994445	0.19836728	0.063403636	0.23824248
322	322000	0.051188137	0.19637497	0.05492376	0.23647824
323	323000	0.052510507	0.20153031	0.055429075	0.23687859
324	324000	0.04895676	0.20176494	0.055450823	0.24002416
325	325000	0.049466733	0.19547589	0.05221862	0.23843685
326	326000	0.053553715	0.20605288	0.05591273	0.24502435
327	327000	0.049712397	0.1982297	0.060279	0.24378873
328	328000	0.051811457	0.19481547	0.053078312	0.23617175
329	329000	0.054886766	0.20123623	0.055616412	0.23950335
330	330000	0.050757382	0.1989071	0.053309824	0.24122208
331	331000	0.0521567	0.19554718	0.05133831	0.24200493
332	332000	0.05553759	0.19455257	0.05154893	0.23810987
333	333000	0.05815261	0.20553802	0.059868403	0.24162285
334	334000	0.05615006	0.19154023	0.061654065	0.23770432
335	335000	0.052512538	0.19745788	0.05382661	0.23778032
336	336000	0.049920313	0.18907624	0.049302284	0.23849565
337	337000	0.05297589	0.19232872	0.05187199	0.23903586
338	338000	0.049981244	0.19235098	0.060022805	0.23718834
339	339000	0.056278843	0.19750941	0.057631038	0.23741728
340	340000	0.053322457	0.19719747	0.069523916	0.24011338
341	341000	0.053799737	0.20037596	0.05379155	0.24161467
342	342000	0.052208267	0.19190636	0.057953883	0.23936911
343	343000	0.05552452	0.20992991	0.05927471	0.23748225
344	344000	0.057788778	0.21447203	0.052300055	0.24587746
345	345000	0.05472977	0.20194088	0.055336095	0.23915243
346	346000	0.053428203	0.19955908	0.05416585	0.24138126
347	347000	0.05298639	0.18990369	0.052513205	0.23753059
348	348000	0.05027785	0.19181348	0.053822722	0.24181281
349	349000	0.051544778	0.19893146	0.05762685	0.23876706
350	350000	0.055888336	0.19859698	0.057037514	0.23805127
351	351000	0.0532603	0.19959359	0.05214376	0.23824227
352	352000	0.055619214	0.20331931	0.057282288	0.24656637
353	353000	0.05592552	0.21100706	0.060050007	0.24269772
354	354000	0.05356646	0.19100563	0.05185767	0.23578061
355	355000	0.052962255	0.19592561	0.053662945	0.2425018
356	356000	0.05174105	0.2003377	0.056986917	0.23459294
357	357000	0.052890837	0.19895637	0.06316652	0.2478853
358	358000	0.052434232	0.20703843	0.05449859	0.23722056
359	359000	0.053593792	0.18703312	0.061075803	0.23691204
360	360000	0.05571971	0.19717094	0.05264754	0.23769972
361	361000	0.053478815	0.19746189	0.05778081	0.23957345
362	362000	0.053160828	0.19365838	0.053559713	0.23926935
363	363000	0.050388724	0.20214976	0.05682516	0.2377897
364	364000	0.05044348	0.19672973	0.0517436	0.23817906
365	365000	0.05063929	0.18863516	0.051584523	0.24187458
366	366000	0.05050868	0.199253	0.056051943	0.23740855
367	367000	0.052321155	0.20227289	0.056318168	0.23966764
368	368000	0.05056815	0.20125817	0.052485473	0.23773272
369	369000	0.049368843	0.19331917	0.052815188	0.23804088
370	370000	0.052210156	0.19056836	0.056131728	0.23838338
371	371000	0.05652827	0.19939853	0.052969202	0.23613423
372	372000	0.051542096	0.20159528	0.05208978	0.23841976
373	373000	0.047868237	0.19148196	0.04967353	0.23753868
374	374000	0.053364173	0.20004646	0.06394773	0.237989
375	375000	0.05075421	0.2017528	0.05507286	0.23766354
376	376000	0.04693394	0.1934636	0.049881812	0.24038868
377	377000	0.05087117	0.19673023	0.053977985	0.24038176
378	378000	0.0511875	0.18968362	0.056419592	0.23916097
379	379000	0.052667238	0.19255276	0.052188363	0.23794577
380	380000	0.050653253	0.19722286	0.051489133	0.23790284
381	381000	0.05286592	0.19851494	0.061742827	0.24510083
382	382000	0.05881877	0.20471936	0.0562565	0.23995939
383	383000	0.056747183	0.19949314	0.05923321	0.23629344
384	384000	0.051208805	0.20516497	0.055370554	0.24182664
385	385000	0.04854147	0.1859041	0.056045312	0.23798037
386	386000	0.05291226	0.19235958	0.058701698	0.23802608
387	387000	0.04922222	0.19941828	0.052930776	0.24413043
388	388000	0.06294439	0.19557166	0.07712082	0.23824246
389	389000	0.05303118	0.1962235	0.056158967	0.23515283
390	390000	0.050125934	0.19596274	0.052760404	0.23842242
391	391000	0.0505774	0.19616747	0.053285345	0.23839414
392	392000	0.051693577	0.20225452	0.05282488	0.23744799
393	393000	0.051790178	0.18946388	0.059011236	0.23934214
394	394000	0.054374613	0.19278577	0.04990717	0.23841676
395	395000	0.0516738	0.18388437	0.050747007	0.23928358
396	396000	0.05336605	0.19362614	0.05309632	0.23869383
397	397000	0.051851884	0.19936034	0.051166456	0.23914611
398	398000	0.052433234	0.19584705	0.053168345	0.23620152
399	399000	0.052931327	0.19446671	0.053792913	0.23704682
400	400000	0.05547525	0.19392207	0.049529236	0.24321938
401	401000	0.051215176	0.19910493	0.051366232	0.24352315
402	402000	0.066459976	0.20195527	0.05276517	0.24049675
403	403000	0.05215119	0.19276665	0.050696068	0.23573805
404	404000	0.053420056	0.19833174	0.058863148	0.24098857
405	405000	0.05173006	0.19791704	0.053391505	0.23905292
406	406000	0.05206045	0.19848005	0.049901992	0.2423171
407	407000	0.050947912	0.19212468	0.049508877	0.23764896
408	408000	0.05177173	0.20295274	0.06357854	0.24176088
409	409000	0.05142735	0.20064741	0.052564878	0.23989704
410	410000	0.0510219	0.19719054	0.04912762	0.23709412
411	411000	0.05190687	0.21092364	0.0574926	0.24054219
412	412000	0.05176372	0.18781133	0.050309077	0.23990908
413	413000	0.05040486	0.2051216	0.05687976	0.25032234
414	414000	0.049127027	0.18865047	0.05634978	0.23657016
415	415000	0.051691722	0.1936918	0.051142424	0.23740824
416	416000	0.054576945	0.19978096	0.0562421	0.23888499
417	417000	0.0536826	0.19244573	0.050906397	0.23496193
418	418000	0.054293208	0.19911163	0.06733063	0.23668827
419	419000	0.059833277	0.20249456	0.086322635	0.24186473
420	420000	0.050641622	0.19486383	0.052030172	0.24325177
421	421000	0.056354634	0.19491115	0.06663826	0.24014427
422	422000	0.055968836	0.19142312	0.052305605	0.24528995
423	423000	0.051309258	0.19942531	0.05661373	0.23988287
424	424000	0.05245501	0.19710304	0.05785241	0.23655005
425	425000	0.053103704	0.1890255	0.052694354	0.23727593
426	426000	0.052050304	0.200064	0.050342552	0.24116291
427	427000	0.049048714	0.1910251	0.049236655	0.23652188
428	428000	0.054194767	0.1960956	0.05456695	0.23925982
429	429000	0.049851894	0.19777691	0.050595794	0.23817101
430	430000	0.049435325	0.1900798	0.050357424	0.23687571
431	431000	0.053599805	0.1909862	0.053080775	0.23757051
432	432000	0.052754775	0.18701786	0.05093136	0.239154
433	433000	0.052847337	0.1895885	0.05513952	0.23624827
434	434000	0.051939745	0.20529647	0.056742143	0.23893407
435	435000	0.05140224	0.19215314	0.057034805	0.23853709
436	436000	0.051136725	0.19718044	0.059587818	0.24583973
437	437000	0.0504941	0.1917117	0.061488215	0.23728257
438	438000	0.049448743	0.18773137	0.049749114	0.23483539
439	439000	0.05340628	0.19474289	0.056946	0.24205072
440	440000	0.055148486	0.20256637	0.065934576	0.24131136
441	441000	0.059898287	0.19778617	0.05220817	0.23894976
442	442000	0.049286243	0.18980594	0.058894075	0.23745169
443	443000	0.05031217	0.2024561	0.049546216	0.24173884
444	444000	0.04775911	0.18744105	0.05333901	0.23587215
445	445000	0.054076593	0.187037	0.057903983	0.24043518
446	446000	0.057046726	0.19641256	0.068060026	0.2404828
447	447000	0.049252737	0.19030471	0.05082426	0.23547587
448	448000	0.05113894	0.19230011	0.051679667	0.2375995
449	449000	0.050295625	0.19849053	0.051071297	0.23654452
450	450000	0.04801529	0.18926468	0.04961379	0.2381131
451	451000	0.05193969	0.19139475	0.052359257	0.23760742
452	452000	0.049760938	0.19346483	0.05106712	0.23751634
453	453000	0.04740238	0.18396781	0.05249045	0.2389914
454	454000	0.055583548	0.18932447	0.05286814	0.23578762
455	455000	0.049737185	0.1881314	0.052296676	0.23785657
456	456000	0.05651697	0.20547281	0.066544704	0.24409412
457	457000	0.052347336	0.19227187	0.052608658	0.23548914
458	458000	0.058388088	0.1979633	0.07393914	0.24061558
459	459000	0.05122411	0.19511282	0.052983448	0.2357901
460	460000	0.052873418	0.19260195	0.051637493	0.2382242
461	461000	0.052495513	0.20203307	0.053504176	0.23981416
462	462000	0.053144265	0.19487844	0.054056104	0.24143499
463	463000	0.0545944	0.19043545	0.055460814	0.24127646
464	464000	0.052946687	0.19351825	0.052111965	0.23501872
465	465000	0.051013324	0.19303447	0.059767712	0.23674923
466	466000	0.053759385	0.2033955	0.06787282	0.242917
467	467000	0.05235066	0.19041827	0.052428313	0.23510556
468	468000	0.060908865	0.19673577	0.061272297	0.24242294
469	469000	0.051693477	0.19073881	0.054733004	0.24243027
470	470000	0.054866903	0.19211885	0.062791795	0.24005471
471	471000	0.055471778	0.19131812	0.061162278	0.23633935
472	472000	0.05398714	0.19662818	0.0554279	0.24233383
473	473000	0.05061308	0.19411302	0.058673453	0.23628016
474	474000	0.04786217	0.19395804	0.05463955	0.2389451
475	475000	0.051161468	0.19253702	0.05286511	0.24400444
476	476000	0.05227286	0.20206125	0.053436715	0.23855695
477	477000	0.049018268	0.19616821	0.050665297	0.23501597
478	478000	0.049947187	0.19440116	0.0601335	0.2390623
479	479000	0.050506003	0.19532254	0.051573884	0.24137996
480	480000	0.054605234	0.19314978	0.0517806	0.23864107
